osmid,osmname,category,lat,lon,year_zero
161748454,Église Saint-Jacques,parish,43.05448736,2.221909827,900
162035005,Chiesa di San Zaccaria,conventual,45.43470344,12.3435833,800
162259412,Cattedrale di Santa Maria Assunta,cathedral,45.7381387,7.318056813,300
162407936,Santi Giusto e Clemente,parish,43.41091284,10.85072312,600
162438988,Sankt Ansgarii,other,53.08180282,8.83176819,1229
162581492,Sankt Wilhadi,parish,53.60045532,9.478143288,1000
162780413,Onze Lieve Vrouw Hemelvaart,parish,51.22136413,4.282125262,1000
163457337,St.-Stephani-Kirche,conventual,53.08083469,8.79420138,1050
163537806,Chiesa di San Giuliano,parish,38.20106154,15.5579522,1000
163626811,Martinikirche,parish,53.07499736,8.804233467,1229
163807374,St. Aegidien,parish,50.91258401,13.03386917,1350
164031717,Chiesa del Carmine,conventual,38.18844954,15.55091513,1238
164070432,Chiesa di Santa Maria della Passione,conventual,45.46524605,9.203733778,1496
164166394,St. Johann,conventual,53.07369229,8.808197752,1225
164344748,Chiesa dei Francescani - Franziskanerkirche,conventual,46.50068147,11.35423531,1205
164848633,King's College Chapel,other,52.20478241,0.116551816735852,1446
165090412,Chiesa di Santa Maria dei Miracoli presso San Celso,parish,45.45453565,9.187863365,1493
165386219,Pieve di Santa Maria Assunta a Cellole,parish,43.48487303,11.00613152,1000
165882137,Basilica di San Lorenzo Maggiore,parish,45.45809769,9.182072714,380
165882138,Basilica di Sant'Eustorgio,parish,45.45399336,9.181484699,340
166002162,Basilica di Santa Trofimena,cathedral,40.65038418,14.62794078,987
166104160,Chiesa di San Nicolò,parish,42.7372259,12.73719999,400
166243061,Basilica di San Giovanni Maggiore,parish,40.84553785,14.25574632,300
166506824,Duomo,cathedral,37.56702211,14.28295728,1307
166831402,Église du Saint-Sépulcre,parish,50.75255757,2.254424118,1300
166832406,Cathédrale Notre-Dame des Miracles,other,50.7473547,2.252870061,700
166835875,Église Saint-Denis,parish,50.74939397,2.257798638,1000
166876205,Tempio di San Cristoforo alla Certosa,conventual,44.84550435,11.62686292,1498
167002096,Basilica di San Francesco,conventual,44.8341353,11.62505577,1200
167002317,Chiesa di San Paolo,parish,44.83417606,11.61773483,900
167010425,Basilica di San Giorgio fuori le mura,cathedral,44.82173636,11.62806793,700
167014563,Basilica di Santa Maria in Vado,parish,44.83039088,11.6277006,1495
167041904,Basilica di San Benedetto,conventual,44.84310382,11.61446709,1496
167179595,Saint Margaretís Church,parish,52.75167038,0.395568291009188,1095
167273908,Ognissanti,conventual,43.77260242,11.24610679,1251
167306150,San Vincenzo,parish,44.64597033,10.92919907,1200
167306206,San Biagio nel Carmine,conventual,44.64483541,10.93017914,1301
167438673,Chiesa di San Domenico,conventual,38.20765717,15.55266908,1080
167927647,Chiesa di San Giorgio,parish,44.69646573,10.62976884,1100
167927653,Sant'Agostino,parish,44.69479004,10.62847599,600
168160050,Basilica di San Prospero,parish,44.69701986,10.63283709,900
168160051,San Domenico,conventual,44.69805951,10.63686704,1230
168453654,Basilica di Sant'Andrea,parish,45.32880402,8.419210463,1219
168505623,Chiesa di Santa Maria Maddalena,parish,45.31817982,9.504119584,800
169014352,Liebfrauenkirche,parish,50.36075472,7.596051067,800
169566154,Chiesa di San Francesco,conventual,43.84548098,10.51142021,1300
169773468,Stadtkirche,parish,48.80503994,9.525822858,1477
170249235,Marienkirche,conventual,52.1161871,8.686654222,1011
170272236,Basilica Maria Santissima Assunta,cathedral,38.10536324,15.64221349,1060
170355986,Santa Maria Salome,parish,41.69107238,13.4158553,1209
170439603,San Paolo,parish,41.68907795,13.4177876,1100
170772992,Sant'Erasmo,parish,41.69309805,13.41836507,900
1710200,Temple Church (ruin),conventual,51.45211762,-2.586572514,1127
171795848,Cattedrale di Santa Maria Assunta,cathedral,45.81178183,9.083683148,800
172004103,Santuario di Santa Maria Assunta di Cività,parish,41.64729856,13.60852667,900
172928603,Collégiale Notre-Dame,other,47.49042141,4.332551047,1212
174158640,St. Cornelius,parish,51.2511253,6.334324872,1135
174374042,Abbatiale (abbaye de l'Épau),conventual,47.9915161,0.242370600316712,1230
174425588,St. Johannes,conventual,51.2784256,6.463006985,1000
175607632,Great Yarmouth Minster,parish,52.61136186,1.727262371,1101
175742191,Saint-Nicolas,parish,44.13579272,0.340314264370069,800
175839254,Chiesa di San Domenico,conventual,43.35456717,12.5748281,1000
176027740,Minster Church of St Andrew,parish,50.3697522,-4.139861683,1100
176058029,Cathedral Church of St Martin,parish,52.63470077,-1.137089329,1200
176950847,chiesa di Santa Maria dei Servi,parish,43.08995198,11.77918571,1100
177116990,Klosterkirche St.Jodokus,conventual,52.02042958,8.528689326,1236
177505502,Duomo San Nicola di Bari,parish,37.98741185,13.6971989,1080
177670310,Église Saint-Jean-Baptiste,conventual,50.94659517,2.196705143,1121
178611697,St. Patrokli-Dom,other,51.57157823,8.108323809,950
178612406,St. Petri-Kirche,parish,51.57152644,8.107148468,780
179173407,Sankt Dionysius,parish,51.73420311,8.685293203,1200
179179044,Cattedrale di Santa Maria e San Giovenale,cathedral,44.54919291,7.725682848,1200
179247918,Sankt Georg,parish,50.7216662,10.45074951,1100
179584053,Cattedrale di Santa Maria Assunta,cathedral,44.80322148,10.33129222,400
179585069,Santissima Annunziata,conventual,44.80237634,10.32156407,1250
179585350,Chiesa di San Vitale,parish,44.80080613,10.32907502,800
180023582,Église Saint-Jean,parish,49.291509,1.003982501,1200
180242603,Cattedrale di Santo Stefano,cathedral,43.88184141,11.09809303,900
180242607,San Francesco,conventual,43.87919401,11.09714374,1281
180242614,San Domenico,conventual,43.88147763,11.09415993,1283
180363081,Basilica di San Frediano,other,43.8461805,10.50450854,500
180366824,Cattedrale di San Martino,cathedral,43.84064992,10.50607897,700
1807295,Chiesa dei Santi Andrea e Gregorio al Monte Celio,conventual,41.88560024,12.4905693,715
180797850,Sankt Ulrich,conventual,47.64577417,9.178611218,1125
181664998,Église Saint-Jacques du Tréport,parish,50.05999067,1.373635117,1300
181713021,Münster Unserer Lieben Frau,cathedral,47.66335263,9.175947721,590
182136557,San Francesco,conventual,44.80486917,10.33382898,1224
1821753,Norwich Cathedral,cathedral,52.63161192,1.300962599,1096
182212589,Chiesa di San Fermo e Rustico,parish,45.49681061,9.645427896,900
182262306,San Pietro,parish,38.01479575,12.51402591,400
182462694,Marienkirche,parish,51.29251817,13.53036169,1101
182904804,Église Saint-Ouen,parish,49.3553531,0.515336210951563,1100
183027598,St Marys,parish,53.84421877,-0.433713003073421,1120
183282811,Basilica di Maria Santissima Assunta,parish,37.98129866,12.96560118,1332
1832902,Duomo di Massa,cathedral,44.03783885,10.14405014,1477
183749303,Chiesa di San Giorgio Maggiore,parish,40.84973065,14.26075625,300
183758399,Chiesa di Sant'Agostino alla Zecca,conventual,40.84931262,14.26313013,1250
184005596,Chiesa di San Giovanni a Carbonara,conventual,40.85614833,14.26014583,1339
184113043,San Giovanni,conventual,45.05162828,9.688252039,1220
184144477,Cattedrale di Santa Maria Assunta,cathedral,41.63967986,13.35243705,700
184277050,Badia Fiesolana,conventual,43.8030395,11.28302177,1025
184453883,sint hermeskerk,parish,50.74898095,3.599733911,940
18465814,Stadtkirche St. Marien,parish,51.56008093,13.00632058,1101
184781037,Basilica di San Miniato al Monte,conventual,43.7594445,11.26511519,700
185281223,St Mary's Church,parish,50.90279916,-1.395217252,634
185548871,Cattedrale di Avellino,cathedral,40.91528043,14.79715059,1132
186328222,Église Saint-Michel,parish,43.85435266,1.235766642,1216
186529610,Église Notre-Dame de la Couture,parish,49.08250205,0.597772083162088,1200
186530013,Église Sainte-Croix,parish,49.09116723,0.599084405385828,1380
186652835,Sint-Bartholomeuskerk,parish,50.77141,3.883668,1100
186997984,Sint-Martinuskerk,conventual,50.96615691,3.978290883,1400
187661702,Abbaye de la Haye aux Bonshommes,conventual,47.48956446,-0.599163474630097,1078
188452600,Église Saint-André,parish,46.81180039,1.699380943,1200
190587425,Georgenkirche,parish,50.97437608,10.31962099,1150
191757137,Sint-Walburgakerk Oudenaarde,parish,50.84256822,3.603149434,1030
191792392,Onze-Lieve-Vrouw van Pamele,parish,50.84052402,3.607490603,1200
191889557,St. Jodok,parish,48.53631455,12.15764631,1338
192468343,San Francesco,conventual,44.64332521,10.92233215,1244
192771154,Chiesa della Santissima Annunziata,parish,41.12932632,14.7791663,664
193120840,St.-Georgen-Kirche,parish,53.89068037,11.46054038,1270
193757656,Cattedrale di San Nicolò,cathedral,37.74772442,14.39830386,1280
194937836,Église Saint-Nicolas,parish,49.51148181,4.366420688,700
195065381,Église Saint-Martin,parish,50.44669173,3.431030376,1000
196487168,Dom Peter und Paul,cathedral,51.05064567,12.12626193,900
196497367,Chiesa di San Francesco d'Assisi,conventual,45.07172979,7.680637033,1200
196547885,Chiesa dei Santi Martiri,parish,45.07279298,7.679536875,900
196834648,Chiesa di Santa Maria del Castello,parish,44.91794085,8.615364662,1400
196893593,St. Marien (Steinheim),conventual,50.10501538,8.912519001,900
197010555,Chiesa di San Francesco,conventual,45.53797359,10.21505985,1254
197018961,Chiesa dei Santi Nazaro e Celso,other,45.53693896,10.21338512,1180
197021033,Chiesa di Sant'Agata,parish,45.53901348,10.2187803,700
197021227,Chiesa di San Giovanni Evangelista,parish,45.5413279,10.21773514,400
197021759,Chiesa di San Lorenzo,parish,45.53564567,10.21999326,1200
197024554,Chiesa di Santa Maria delle Grazie,conventual,45.54261204,10.21311489,1200
197029298,Chiesa di Santa Maria del Carmine,conventual,45.54291262,10.21905494,1348
197273371,St. Niklaus,parish,47.37785445,9.541472346,1100
19740659,Église Saint-Séverin,parish,48.85208766,2.345724949,700
197627145,St. Dionysius,parish,52.27935982,7.438461221,1400
19829176,Münsterbasilika St. Vitus,conventual,51.19243613,6.431590399,780
198363567,Schloßkirche,parish,51.86634696,12.63801607,1335
198384837,Santa Maria Assunta nella Cattedrale,cathedral,38.9048436,16.59198874,1120
198874490,sankt martin,parish,48.56832,10.42756,1000
199802962,Cathédrale Notre-Dame de Grâce,cathedral,50.17213683,3.233409841,1054
199828803,Église Saint-Jacques,conventual,49.41695806,2.827766003,1235
199966652,Forum Konkrete Kunst,conventual,50.97874317,11.0202105,900
201323793,Chiesa di San Francesco,conventual,45.31854917,8.856241571,1379
201611261,Cathédrale Notre-Dame de Paris,cathedral,48.85297272,2.349910456,700
201681493,Cattedrale di San Michele Arcangelo,cathedral,41.07376512,14.33365077,1113
201882369,Basilica di San Pietro in Vincoli,parish,41.8938795,12.4931664,422
202139362,Chiesa di San Cristoforo in San Pietro Martire,conventual,45.31507628,8.855982471,1445
202211547,Karmelitenkirche,conventual,48.8835688,12.5724383,1368
202339987,Basilica di Sant' Andrea delle Fratte,parish,41.90363836,12.48384959,1100
203009928,St. Georg,parish,49.06940436,10.31984574,1142
203521174,Stiftskirche St. Servatius,conventual,51.78598493,11.1367619,800
204328555,Chiesa di Sant'Antonio Abate,conventual,45.46116179,9.193627811,300
204480577,Chiesa di Santa Maria al Carrobiolo,conventual,45.58705506,9.277487696,1220
204484858,Chiesa di San Gerardo al Corpo,parish,45.58642636,9.28142598,900
20470246,Aachener Dom,cathedral,50.77474896,6.083917582,796
204729664,Duomo di Crema,cathedral,45.36316892,9.687249002,500
204734131,Chiesa di San Francesco,conventual,45.15993973,10.78801182,1304
204734306,Chiesa di San Barnaba,parish,45.15402118,10.78690392,1200
204998147,Chiesa di San Silvestro al Quirinale,parish,41.89730231,12.48657187,980
2052246,Dom St. Stephanus und St. Sixtus,cathedral,51.89606919,11.04893633,804
205979068,St. Maria zur Wiese,parish,51.57498703,8.109359706,1100
206694451,Liebfrauenkirche,conventual,49.63909429,8.368806819,1000
206723646,marien kirche,parish,51.79962,11.73581,1230
206875515,Saint John's Kirk,parish,56.39583195,-3.428123572,1000
207232220,Michaeliskirche,parish,51.05069636,12.13435836,1100
207380115,Chiesa di San Domenico,conventual,43.72418963,12.63744299,1340
208138204,Cattedrale di San Lorenzo,cathedral,41.96565391,12.79710268,470
208331822,Chiesa di San Francesco,conventual,43.72666922,12.63640304,1280
208518121,Onze-Lieve-Vrouw-Sint-Pieterskerk,conventual,51.0424331,3.727423253,700
208637114,Chiesa di San Domenico,conventual,45.07458523,7.681952397,1217
208786035,Cattedrale di San Clemente,cathedral,41.68298558,12.77680841,400
209818254,Kirche St. Maria und St. Martin,conventual,49.78051402,6.694938234,700
211542855,Chiesa di Sant'Alessandro,parish,45.5352175,10.22359124,1153
215105552,Brüderkirche,conventual,50.98522753,12.43020629,1270
215491521,Kirche Sankt Michael,parish,49.11248052,9.73814448,1120
215554599,Chiesa di Santa Maria di Betlem,conventual,40.72633735,8.554165885,1000
215589722,St. Thomä (Nue),conventual,51.56923694,8.112711237,1259
216723333,Cattedrale di San Lorenzo,cathedral,40.65351097,14.60820539,950
217108394,Basilika Sankt Martin,parish,49.44486243,11.85787285,1421
217467945,Cattedrale di Santa Maria Assunta,cathedral,40.99679819,15.65857072,1076
217546683a,Sankt gertrudis,parish,51.48253938,11.96816258,1000
217546683b,Marienkirche,parish,51.48253938,11.96816258,1101
217844841,Onze-Lieve-Vrouwekerk_(Sint-Truiden),parish,50.81558611,5.187059253,1050
218371316,Saint-Sauveur_de_Castelsarrasin,conventual,44.0375518,1.107491435,900
218492750,Chiesa di San Pietro di Silki,conventual,40.71866271,8.55012393,1065
219132889,Église Saint-Paul,conventual,50.38282476,3.507135859,1230
219426208,Chapel of Saint Nicolas,parish,52.75748966,0.396978807856637,1146
219531253,St. Michael (Priesterseminar),conventual,49.79053249,9.934727157,1220
219553534,Chiesa di San Sebastiano,conventual,45.56394087,8.049929185,1100
219963004,Cathédrale de Sion,cathedral,46.23401379,7.3592436,700
220099304,Cattedrale dei Santi Erasmo e Marciano e di Santa Maria Assunta,cathedral,41.20886192,13.58689047,700
220749328,Nieuwe Kerk,parish,52.37394663,4.891777681,1408
222009440,Margarethenkirche,parish,50.95023505,10.70499261,1000
222465885,Johanniskirche,parish,50.49313604,12.13757,1100
223613586,Chiesa di San Carlo all'Arena,conventual,40.85686398,14.25796968,1200
223826371,Tempio Malatestiano,parish,44.05959809,12.57030406,800
223865164,San Pietro Martire,conventual,40.84482069,14.25796784,1294
22392312,Notre-Dame de la Chapelle - Onze-Lieve-Vrouw ter Kapelle,conventual,50.84154776,4.351135711,1210
224039208,Abbaye Saint-Léger,conventual,49.38437716,3.327600883,1020
22407928,Église Notre-Dame au Sablon - Onze-Lieve-Vrouw ten Zavelkerk,other,50.84035416,4.356207289,1420
224145981,Sint-Vedastuskerk,parish,50.85502548,2.821448948,1300
2242039,Basilica della Beata Vergine della Ghiara,parish,44.69886034,10.62622805,1300
224608409,St. Petri-Dom,cathedral,53.07548416,8.809108788,785
224967203,The Cathedral Church of Christ and the Blessed Mary the Virgin of Worcester,cathedral,52.18864387,-2.220864791,700
225625928,Chiesa di Sant'Ambrogio,other,44.00646934,8.170429337,1000
225698612,Frauenkirche,parish,48.13858532,11.57359639,1100
226989808,Santa Maria Maggiore,conventual,42.11069354,14.70930502,1050
226990052,Cattedrale San Giuseppe,cathedral,42.11188548,14.71011162,1200
227118935,St Mary,parish,52.39025418,-2.251098955,1050
22720153,Duomo di Arezzo,cathedral,43.46705209,11.8834402,1278
227397413,Chiesa di Sant'Agostino,parish,43.09584783,11.78350859,1264
22764552,Dom zu Meißen,cathedral,51.16621207,13.47146001,970
22770345,annakirche,parish,50.80127,6.483999,740
227715451,Chiesa di Sant'Agostino,conventual,44.40479342,8.932256952,1260
227783056,Cattedrale di San Panfilo,cathedral,42.05395989,13.9204292,700
227924236,Nieuwe Kerk,parish,52.01231696,4.360805386,1384
228398604,Cattedrale di Sancta Maria de Episcopio,cathedral,41.13151604,14.77434375,600
228534603,"""""St. Peter (\Alter Peter\"""""""")""""""""""""",parish,48.13645994,11.57602497,1050
228969772,Basilica della Santissima Annunziata del Vastato,conventual,44.41433869,8.928277766,1200
229049611,Cattedrale San Giuliano,cathedral,37.2371811,14.51258165,1090
229221670,San Pietro,parish,37.26650919,14.69023045,1000
229221671,Sant'Agrippina,parish,37.26445783,14.68867351,300
229221672,Santa Maria Maggiore,parish,37.26693114,14.69265997,250
22945162,Battistero di San Giovanni,parish,43.72326843,10.3941979,500
22945163,Cattedrale di Santa Maria Assunta,cathedral,43.72328668,10.39573267,1020
2295569,Cathédrale Saint-Paul,other,50.64007653,5.571714222,967
2296675,st mary's/steeple,parish,56.4596,-2.972,1192
22978953,Dom St. Blasii,other,52.26429043,10.52391639,1173
22978964,St. Martini,parish,52.26257054,10.51653287,1200
22983282,St. Katharinen,parish,52.26756209,10.52534104,1200
22993770,Magdeburger Dom,cathedral,52.12464594,11.63471199,937
22996130,St. Andreas,parish,52.26801851,10.52011994,1150
230561227,Marienkirche,parish,52.84940759,11.14914534,1100
23071584,Kreuzkirche,parish,51.04872481,13.73919554,1100
230833892,Abbatiale,conventual,49.0894871,0.598392015030112,1010
231735277,Église Notre-Dame,conventual,48.7765507,5.162177907,1088
23196534,Stadtkirche,parish,51.5349298,7.691605761,1322
2322752,Cluny III,conventual,46.43467,4.659411,910
232575387,Holy Trinity,parish,56.33966756,-2.795514455,1410
23315210,Église Notre-Dame de la Dalbade,parish,43.59764244,1.442592453,700
233181490,Cattedrale di San Gerlando,cathedral,37.31400549,13.57641155,1087
23370510,Basilica di San Paolo fuori le mura,parish,41.85868983,12.47683893,300
23373800,Stiftskirche,conventual,50.73883415,7.099716852,1300
234428743,Basilica della Santissima Annunziata,conventual,43.77703365,11.26138378,1250
23445439,St. Lambertus,conventual,51.22825121,6.771605302,1100
234805538,Broederenkerk,conventual,52.25449313,6.157157244,1335
234822745,Pieve di Santa Maria,parish,43.46490261,11.8834812,900
234888395,Église des Cordeliers,conventual,46.80729084,7.161252035,1256
235090595,St. Martin,parish,47.02137149,8.653554013,700
235535286,Franziskanerkirche,conventual,49.79132211,9.930847686,1221
23559521,Konzertkirche (Marienkirche),parish,53.55569878,13.26044231,1248
23603725,Sint-Martinus,parish,51.21343876,4.257392922,1000
23640866,Katharinenkirche,parish,49.85391029,8.354633646,1200
23658405,St. Stephan,other,49.99566884,8.268873443,1043
236763581,,parish,51.48860555,9.148700879,1200
23700717,Shrewsbury Abbey,conventual,52.70758546,-2.74377551,1080
237140288,Basilique Notre-Dame de Valère,other,46.23376253,7.364314053,1050
237388535,Museum Speelklok,parish,52.09058535,5.119380977,900
237751169,Cattedrale dei Santi Mariano e Giacomo,cathedral,43.35367967,12.58008728,700
23813200,Nikolaikirche,parish,52.51680318,13.40749564,1225
23853149,St. Marienkirche,parish,52.52056395,13.40719145,1260
23856757,Chiesa di Nostra Signora Assunta e Santa Zita,parish,44.40313123,8.948736798,1200
238739000,Église Saint-Cyr,parish,46.94817638,1.992368788,800
23884336,Église Saint-Pierre de Montmartre,conventual,48.88669263,2.342060913,700
239895200,Oude Kerk,parish,52.01260206,4.355877111,1250
24029403,Église Notre-Dame-du-Pré,conventual,48.00963249,0.192924567,1080
240799444,Augustinerkirche,conventual,49.7961144,9.931839651,1221
240990108,Basilica di San Valentino,parish,42.54706199,12.64299091,300
241049106,Pfarrkirche St. Peter und Paul,parish,51.15836002,14.99218007,1230
241473411,Basilica Cattedrale di Santa Maria Assunta e San Berardo,cathedral,42.65861938,13.70335049,1158
24154105,Basilica di Santa Croce in Gerusalemme,parish,41.8881091,12.51589739,330
242088513,Chiesa di San Domenico,conventual,42.65705116,13.70089525,1290
24249616,Dreikönigskirche,parish,51.06091247,13.74329065,1404
242711511,Chiesa di San Nicolò,conventual,45.66325944,12.23976828,1221
242711512,Duomo di Treviso,cathedral,45.66636078,12.24309244,500
242715413,Santa Caterina,conventual,45.66701116,12.25098613,1346
24275959,St.-Marien-Kirche,parish,53.86775697,10.68503418,1250
24276160,Dom,cathedral,53.86089854,10.68572755,1173
242960954,Sankt Andreas,parish,52.15157436,9.949987448,1022
242966968,Lincoln Cathedral,cathedral,53.23440945,-0.536172646502425,1072
243092858,Brüdernkirche,conventual,52.26553705,10.51891347,1300
243591242,Sint-Vincentiuskerk,parish,51.18496294,3.566648469,1220
243715841,Saint Edmundsbury Cathedral,parish,52.24392134,0.716993040121897,1000
243824975,St. Ulrich und Afra,parish,48.36149952,10.90011292,800
24406636,Église Saint-Médard,parish,48.83991921,2.350514019,1100
24427109,St. Michael,conventual,50.92905413,11.58799927,1100
24443894,Parrocchia di Santa Maria dei Servi,parish,44.39791405,8.946608,1327
24448395,Sankt Stephan,parish,49.99926127,8.208501682,1380
24463323,St. Cäcilien,conventual,50.9346932,6.951668527,950
244933666,Chiesa di Sant'Agostino,conventual,44.28321259,11.88047735,1240
24504064,Basilika St. Martin,conventual,47.80920805,9.644500349,1000
245174789,Église Saint Piat,parish,50.60467224,3.392492614,900
245651064,sint sulpitiuskerk,parish,50.98491,5.051087,1321
246039826,Sint-Amandus en Sint-Blasiuskerk,parish,50.88682818,3.432382157,1150
24606979,Nikolaikirche,parish,51.34031471,12.37852996,1165
24662726,St. Agatha,parish,49.97746265,9.143369198,1168
2468872,Abbazia di Santa Maria del Monte,conventual,44.13198301,12.25498861,1001
247009001,Katharinenkirche,parish,52.85560626,11.15582653,1280
24707942,Stiftsbasilika St. Peter und Alexander,other,49.9735856,9.146382838,800
24720558,,parish,52.26240421,10.53014928,1000
2472190,Duomo - Cattedrale di Santa Croce,cathedral,44.22371996,12.0382533,1100
247282293,Basilique Saint-Martin,other,50.64433735,5.564188948,963
24752350,Lambertikirche,parish,53.13858508,8.214581161,1180
247662437,Petrikirche,parish,50.91660354,13.34134309,1200
24771505,Dom St. Stephan,cathedral,48.57422224,13.46542622,720
24856133,Johanniskirche,other,50.8968008,14.8065658,1250
248645089,Chiesa Madre di Maria SS del Soccorso,parish,37.50641976,13.08409194,700
248656007,St. Severin,other,50.92353222,6.959761843,700
248688357,Chiesa di Sant'Anna dei Lombardi,conventual,40.84469423,14.25068869,1400
24873284,Heilig-Kreuz-Münster,parish,48.79889568,9.796482694,1150
24881563,Basilica di Santa Maria del Santo Spirito,conventual,43.76744762,11.24832974,1200
24881798,Basilica di Santa Croce,conventual,43.76837765,11.26288967,1295
24883266,Basilica di San Lorenzo,cathedral,43.77487741,11.25403059,350
24971631,Basilica San Nazaro in Brolo,parish,45.45879593,9.192733365,382
25022217,Collégiale Saint-Martin,other,48.07731855,7.35822787,700
25048304,Église Saint-Maurice,conventual,45.89934763,6.127899817,1422
25055228,Cathédrale Saint-Julien,cathedral,48.00923064,0.198739359727441,700
25219546,Minoritenkirche,conventual,50.93937272,6.954747664,1245
252218721,Chiesa Madre,parish,40.39047581,16.55185388,1200
252586198,Ancien prieuré,conventual,46.82517651,5.723444993,1000
25270980,Groß St.Martin,conventual,50.93855045,6.961591631,925
25284355,St.Andreas,conventual,50.94194857,6.954838399,950
25311951,Église Saint-Julien,conventual,47.39586175,0.687424315663888,700
25312565,Holy Trinity,parish,52.4084753,-1.508744321,1100
25312606,The Ruined Cathedral Church of St Michael,parish,52.40792549,-1.507487472,1000
253313001,Basilica di San Francesco,parish,44.41591141,12.20116872,450
253313954,Duomo,cathedral,44.41535017,12.19701801,402
253315225,Basilica di Sant'Apollinare Nuovo,parish,44.41677105,12.20488673,505
253318740,Chiesa di San Giovanni Battista,parish,44.4205807,12.201272,700
253501110,Basilica di Santa Maria del Carmine Maggiore,parish,40.84684344,14.26787243,700
253812707,Chiesa di San Nicola,conventual,43.71675658,10.39673151,1000
25400176,Basilica di Santa Maria sopra Minerva,conventual,41.89798901,12.47834448,1280
25415447,Münsterkirche St. Alexandri,other,51.82115726,9.868008844,1080
254386781,Stiftskirche St. Nikolaus,conventual,49.09989704,9.750133423,1100
25463272,Münster Schaffhausen,conventual,47.69525932,8.636443662,1050
254737898,Maria Himmelfahrt Kirche,conventual,51.65593761,6.61290798,1291
254810647,Concattedrale dell'Immacolata Concezione,cathedral,40.29509398,8.503984774,1100
25529590,Schweriner Dom St. Maria und St. Johannes,cathedral,53.62969693,11.41455673,1171
255378538,Dom,cathedral,51.7189637,8.755867056,800
25640152,Santa Maria in Aracoeli,conventual,41.8939477,12.48316389,525
25662790,St. Salvator,parish,48.8479624,10.4879395,1401
25683090,San Giovanni,conventual,44.80284398,10.33251548,600
25697707,Ulmer Münster,parish,48.3984994,9.99246473,1377
25718547,Cathédrale Notre-Dame de Lausanne,cathedral,46.52257834,6.635352703,600
25823635,Dreifaltigkeitskirche,conventual,51.15530186,14.988558,1234
25847999,Sankt Michaelis,conventual,52.15284767,9.943320183,1010
258534670,Basilica di San Martino,parish,45.52133244,9.593075448,700
25857134,Florinskirche,conventual,50.36196449,7.597324867,800
258888722,Parrocchia di Santa Maria Liberatrice,parish,43.59723754,13.49167389,1300
25933415,Basilica di Santa Maria della Steccata,conventual,44.80252615,10.32765112,1392
259942288,Chiesa dell'Annunziata,conventual,41.10709685,14.21285391,1280
260088266,Sint Pieterskerk,parish,50.72519893,4.029440714,1000
260584755,Basilique Saint-Sernin,conventual,43.60837946,1.441926441,700
260816263,Cathédrale Sainte-Cécile d'Albi,cathedral,43.92847901,2.142615086,850
261250167,Santa Chiara,conventual,40.84679577,14.25293286,1313
261260459,Basilica di Santa Maria la Nova,conventual,40.84366755,14.25307993,1200
26150815,Kiliansdom,cathedral,49.79340745,9.932402137,750
26165742,Dom zu Speyer,cathedral,49.31722054,8.442451828,1030
26183417,Southwark Cathedral,conventual,51.50610647,-0.089603920360304,1000
26216987,marienkirche,parish,54.47709,9.052401,1448
262220623,Grote of Lebuïnuskerk,other,52.25197682,6.15515014,1040
262233179,Predigerkirche,conventual,47.56153879,7.585363499,1233
263997665,Chiesa di Santa Maria Rossa,other,45.50869987,9.249226791,930
26441576,St. Blasius,parish,51.20835769,6.739815324,1200
26471260,Église Sainte-Jeanne-d'Arc,other,47.99519236,0.203574387910064,1180
264887600,Cathédrale de la Major,cathedral,43.29981417,5.364907138,700
26495164,Onze-Lieve-Vrouwekathedraal,parish,51.22029781,4.401272682,1000
26498173,Basilika St. Ludgerus,conventual,51.38798617,7.004543632,800
26543906,Cathédrale Saint-François-de-Sales,conventual,45.56524779,5.923089762,1420
265815045,Chiesa di San Matteo,parish,36.7925946,14.70877481,1100
266603780,St Thomas & St Edmund,parish,51.0690004,-1.79679656,1220
266635461,Chiesa dell'Abbazia,conventual,40.55857681,16.66458771,500
267288986,Santi Severino e Sossio,conventual,40.84793827,14.25830299,900
267334821,Martinuskerk,parish,51.57665682,4.739572582,1400
26769986,Basilique Saint-Nazaire,cathedral,43.2052531,2.362885391,700
267777506,Onze Lieve Vrouwekerk,parish,51.58905584,4.77529655,1116
267858645,Bovenkerk,parish,52.55497008,5.920191352,1100
267859648,buitenkerk,parish,52.56173492,5.912706941,1369
268259385,Sint-Janskathedraal,parish,51.68806877,5.308448204,1220
26835607,Stephanskirche,conventual,47.66256382,9.174322844,680
268410858,Concattedrale di San Bartolomeo,other,41.45589135,13.66742965,1100
26844622,Katharinenkirche,parish,52.27315196,8.042713654,1200
26844628,Dom Sankt Peter,cathedral,52.27741082,8.044916761,770
26844629,Marienkirche,parish,52.27775839,8.041878039,900
26926698,Basilika St. Godehard,conventual,52.14531143,9.949959828,1133
270082218,San Pietro a Majella,conventual,40.84949448,14.25311613,900
270087463,Santa Maria Maggiore alla Pietrasanta,parish,40.85042798,14.25442347,530
270103233,Chiesa di San Gregorio Armeno,conventual,40.84966168,14.25756551,900
270106966,Chiesa di Santa Maria in Aracoeli,conventual,45.55314441,11.54917414,1150
2704299,Chiesa di Sant'Ippolito,conventual,44.28693013,11.88869418,1150
27065040,Peterborough Cathedral,conventual,52.57256865,-0.239495168572431,966
27066756,Peterborough Parish Church (CofE),parish,52.57270658,-0.243828954068847,1100
270939309,Peterskirche,parish,47.55929428,7.585238562,800
